density,pH,alcohol,quality,wineType,satisfied,price
0.99174,3.23,11.2,7,W,No,19.47
0.99174,3.23,11.2,7,W,No,19.47
0.99021,3.17,13.6,6,W,No,19.54
0.99304,2.93,9.2,6,W,No,17.54
0.99028,3.25,12.5,7,W,No,23.12
0.99154,3.17,11.1,6,W,No,19.51
0.99174,3.23,11.2,7,W,No,19.47
0.98746,3.21,14,7,W,No,28.63
0.99021,3.17,13.6,6,W,No,19.54
0.9956,3.18,9.4,5,W,Yes,6.88
0.98779,3.12,14.2,7,W,No,30.26
0.98836,3,13.2,6,W,No,25
0.99138,3.04,11.2,6,W,No,19.51
0.99751,3.14,10.2,5,W,Yes,6.44
0.98867,3.09,12.8,7,W,No,26.6
0.99249,2.95,10.1,5,W,Yes,16.22
0.99249,2.95,10.1,5,W,Yes,16.22
0.99239,2.83,10.3,5,W,Yes,17
0.99512,3.19,9.9,6,W,No,8.72
0.99098,3.15,11.5,5,W,Yes,14.35
0.99872,3.18,9,5,W,Yes,6.45
0.99872,3.18,9,5,W,Yes,6.45
0.98894,3.03,12.1,6,W,No,22.46
0.988245,3.14,13.3,6,W,No,23.81
0.99326,3.22,11.5,8,W,No,20.77
0.99328,2.96,11,4,W,Yes,9.26
0.99222,3.28,10.7,6,W,No,18.27
0.99898,3.08,9.4,5,W,Yes,6.44
0.99486,3.44,10.3,6,W,No,10.02
0.99528,3.17,9.3,5,W,Yes,7.97
0.99062,2.88,12,6,W,No,23.9
0.99282,3.21,11,6,W,No,14.26
0.996,3.16,9.3,5,W,Yes,5.82
0.99138,3.24,10.1,5,W,Yes,14.59
0.99166,3.18,11.1,6,W,No,19.44
0.99408,2.99,9.9,6,W,No,13.27
0.99281,3.22,11,6,W,No,14.3
0.99282,3.21,11,6,W,No,14.26
0.98964,3.32,12.5,6,W,No,20.49
0.98952,3.31,12.7,7,W,No,24.66
0.99469,3.32,9.3,5,W,Yes,8.61
0.996,3.16,9.3,5,W,Yes,5.82
0.99138,3.24,10.1,5,W,Yes,14.59
0.9991,3.14,8.8,5,W,Yes,8.89
0.99047,2.88,11.2,6,W,No,20.73
0.99178,3.13,10.8,7,W,No,22.85
0.9991,3.14,8.8,5,W,Yes,8.89
0.99047,2.88,11.2,6,W,No,20.73
0.99207,3.24,10.3,5,W,Yes,13.6
0.99152,3.11,12,5,W,Yes,14.99
0.99438,3.26,9.5,6,W,No,10.38
0.99438,3.26,9.5,6,W,No,10.38
0.99622,3.14,9.8,6,W,No,6.83
0.99773,2.91,9,5,W,Yes,8.76
0.99088,3.17,13,7,W,No,22.91
0.99108,3.39,11.8,7,W,No,20.57
0.99803,2.97,8.8,5,W,Yes,7.41
0.99304,3.1,11.2,4,W,Yes,7.95
0.99438,3.26,9.5,6,W,No,10.38
0.99548,3.16,9.4,4,W,Yes,9.3
0.99551,3.16,9.5,6,W,No,10.14
0.99152,3.03,10.4,6,W,No,17.79
0.99572,3.08,9.8,7,W,No,11.67
0.99152,3.03,10.4,6,W,No,17.79
0.99244,3.06,10.3,6,W,No,18.7
0.99548,3.16,9.4,4,W,Yes,9.3
0.99551,3.16,9.5,6,W,No,10.14
0.9903,3.19,11.9,7,W,No,24.41
0.99162,3.15,12.8,7,W,No,20.84
0.99116,3.09,13,6,W,No,17.74
0.9922,3.26,10.4,7,W,No,20.63
0.99223,3.25,10.4,6,W,No,17.5
0.99481,3.21,10.7,5,W,Yes,9.57
0.9928,3.05,10.7,7,W,No,20.06
0.9903,3.19,11.9,7,W,No,24.41
0.99429,3.19,10.4,6,W,No,11.56
0.99162,3.15,12.8,7,W,No,20.84
0.99454,3.2,9.9,6,W,No,9.96
0.99454,3.2,9.9,6,W,No,9.96
0.99863,3.16,9.4,6,W,No,8.25
0.991,3.3,11.4,6,W,No,19.13
0.99454,3.2,9.9,6,W,No,9.96
0.99863,3.16,9.4,6,W,No,8.25
0.99317,2.99,9.2,5,W,Yes,14.28
0.99173,2.9,10.5,7,W,No,21.64
0.99455,3.25,11,7,W,No,14.79
0.99455,3.25,11,7,W,No,14.79
0.99186,2.9,12.1,5,W,Yes,16.16
0.99455,3.25,11,7,W,No,14.79
0.98944,3.22,12.8,7,W,No,24.73
0.9942,3.01,10.5,6,W,No,15.13
0.9942,3.01,10.5,6,W,No,15.13
0.9942,3.01,10.5,6,W,No,15.13
0.99238,3,9.5,5,W,Yes,14.83
0.99782,3.07,9.2,6,W,No,7.18
0.99111,3.07,11.1,6,W,No,20.19
0.99067,3.06,12.3,7,W,No,22.94
0.99111,3.07,11.1,6,W,No,20.19
0.98878,3.04,12.6,6,W,No,22.37
0.99238,3,9.5,5,W,Yes,14.83
0.99782,3.07,9.2,6,W,No,7.18
0.9938,3.2,10.8,6,W,No,14.35
0.99143,3,11.3,6,W,No,19.5
0.98944,3.22,12.8,7,W,No,24.73
0.9942,3.01,10.5,6,W,No,15.13
0.99588,3.08,9.8,6,W,No,7.59
1.00038,2.98,8.5,6,W,No,5.89
0.99424,3.16,9.3,5,W,Yes,9.92
0.99626,3.2,9.2,5,W,Yes,5.88
0.99076,3.21,11.4,6,W,No,19.71
1.00038,2.98,8.5,6,W,No,5.89
0.99424,3.16,9.3,5,W,Yes,9.92
0.99536,3.06,8.4,4,W,Yes,5.08
0.99318,3.04,9.2,5,W,Yes,14.03
0.99626,3.2,9.2,5,W,Yes,5.88
0.99726,3.18,10.4,6,W,No,6.52
0.99126,3.27,11.6,6,W,No,17.18
0.98998,3.25,12.4,6,W,No,19.99
0.99726,3.18,10.4,6,W,No,6.52
0.99304,3.09,9.3,5,W,Yes,13.95
0.9892,3.2,12.2,6,W,No,21.38
0.99296,3.22,11,6,W,No,12.75
0.99047,3.11,11.4,5,W,Yes,17.18
0.9924,3.06,9.5,5,W,Yes,14.52
0.9989,3.07,9.2,5,W,Yes,7.82
0.99338,3.13,11.1,6,W,No,15.58
0.9989,3.07,9.2,5,W,Yes,7.82
0.99404,3.24,11,6,W,No,12.97
0.99287,3.14,9.9,5,W,Yes,14.36
0.99286,3.14,9.9,5,W,Yes,14.36
0.9924,3.06,9.5,5,W,Yes,14.52
0.99058,3.35,12.4,4,W,Yes,10.41
0.9934,3.21,9.4,5,W,Yes,13.04
0.99545,3.23,9.3,5,W,Yes,6.5
0.9984,2.9,8.7,7,W,No,5.5
0.9984,2.9,8.7,7,W,No,5.5
0.9984,2.9,8.7,7,W,No,5.5
0.9984,2.9,8.7,7,W,No,5.5
0.99971,2.94,9,7,W,No,8.88
0.99546,3,10.7,6,W,No,7.9
0.99546,3,10.7,6,W,No,7.9
0.99058,3.02,11.3,6,W,No,21.15
0.9984,2.9,8.7,7,W,No,5.5
0.99314,2.96,11.7,6,W,No,12.12
0.99545,3.23,9.3,5,W,Yes,6.5
0.9984,2.9,8.7,7,W,No,5.5
0.99971,2.94,9,7,W,No,8.88
0.99314,2.96,11.7,6,W,No,12.12
0.99565,3.23,10.7,5,W,Yes,8.41
0.99056,3.05,11.4,6,W,No,20.53
0.99546,3,10.7,6,W,No,7.9
0.99058,3.02,11.3,6,W,No,21.15
0.99362,3.19,10,5,W,Yes,9.57
0.99362,3.19,10,5,W,Yes,9.57
0.99196,3.15,11.2,6,W,No,19.43
0.99255,3.07,9.7,5,W,Yes,13.9
0.99027,3.42,12.5,5,W,Yes,16.67
0.99302,3.27,12.9,8,W,No,20.26
0.99257,3.16,11.8,6,W,No,14.01
0.99506,3.16,10.6,5,W,Yes,8.47
0.99257,3.16,11.8,6,W,No,14.01
0.9952,3.19,10.7,6,W,No,7.93
0.99498,3.21,9.9,5,W,Yes,7.42
0.9903,2.96,12,6,W,No,23.02
0.99706,3.15,10.4,7,W,No,10.41
0.99398,3.19,8.5,5,W,Yes,12.02
0.99588,3.13,9.9,4,W,Yes,7.15
0.99691,3.08,9.4,6,W,No,5.81
0.99608,3.13,10.4,5,W,Yes,7.01
0.99142,3.3,11,6,W,No,18.5
0.99138,3.3,11,6,W,No,18.5
0.99432,3.19,10.4,6,W,No,11.76
0.99592,3.1,9.8,6,W,No,8.17
0.99691,3.08,9.4,6,W,No,5.81
0.99432,3.23,10.6,6,W,No,11.09
0.99266,3.28,10.1,5,W,Yes,14.2
0.99456,3.06,11.5,8,W,No,15.57
0.9915,3.06,11.4,6,W,No,18.65
0.99322,3.03,9.2,6,W,No,17.12
0.9927,3.12,9.7,6,W,No,17.55
0.99173,3.07,11.3,6,W,No,18.28
0.99412,3.15,9.6,6,W,No,13.69
0.99666,2.86,8.9,6,W,No,8.47
0.99425,3.26,10,6,W,No,10.5
0.99314,3.18,9.2,6,W,No,14.96
0.99672,3.08,9,6,W,No,6.83
0.99024,3.09,12.8,7,W,No,24.1
0.99672,3.08,9,6,W,No,6.83
0.99366,3.08,9.5,5,W,Yes,14.32
0.99425,3.26,10,6,W,No,10.5
0.99299,3.22,11,5,W,Yes,11.48
0.99314,3.18,9.2,6,W,No,14.96
0.99528,3.08,10.6,6,W,No,6.45
0.99568,3.23,10,5,W,Yes,5.98
0.99568,3.23,10,5,W,Yes,5.98
0.99062,3.31,11.7,7,W,No,20.64
0.99058,3.12,12.5,7,W,No,23.34
0.99059,3.07,11.1,7,W,No,23.91
0.99119,3.16,9.7,5,W,Yes,14.45
0.99727,3.04,12.3,6,W,No,8.98
0.99021,3.18,12.2,6,W,No,19.52
0.99238,3.75,11.3,6,W,No,15.38
0.99164,3.22,11.6,5,W,Yes,16.81
0.99006,3.31,11.3,6,W,No,19.28
0.99078,3.27,11.1,6,W,No,18.37
0.99036,3.26,11.2,6,W,No,19.51
0.99123,3.15,11.3,6,W,No,20.02
0.98978,3.07,12,6,W,No,22.25
0.99908,3.15,8.8,6,W,No,6.34
0.99908,3.15,8.8,6,W,No,6.34
0.99022,3.15,12,8,W,No,26.88
0.99024,3.15,12,7,W,No,23.17
0.9973,3.01,9,5,W,Yes,7.85
0.99853,3.12,9.3,6,W,No,5.43
0.99769,3.14,8.7,6,W,No,9.52
0.98954,3.1,12.8,6,W,No,21.77
0.98974,3.1,11.5,7,W,No,24.37
0.99382,3.08,10,5,W,Yes,10.53
0.99383,3.09,10,5,W,Yes,10.58
0.99538,3.33,10.3,5,W,Yes,8.67
0.99734,3.25,10.4,5,W,Yes,5.4
0.98981,3.22,13.4,7,W,No,23.13
0.99095,3.05,11.2,6,W,No,20.23
0.9964,3.26,9.1,5,W,Yes,5.36
0.9964,3.26,9.1,5,W,Yes,5.36
0.99411,3.33,10.8,6,W,No,7.96
0.9915,3.24,12.5,6,W,No,15.35
0.99234,3.63,11.3,5,W,Yes,13.16
0.99016,3.46,12.8,6,W,No,17.2
0.9964,3.26,9.1,5,W,Yes,5.36
0.98949,3.22,12.7,6,W,No,22.16
0.99287,3.1,11,7,W,No,19.44
0.99544,3.02,10.4,6,W,No,8.76
0.99544,3.02,10.4,6,W,No,8.76
0.9941,3.25,10.7,6,W,No,10.75
0.994,3.22,10.9,6,W,No,10.31
0.99544,3.02,10.4,6,W,No,8.76
0.99546,3.03,10.4,6,W,No,8.69
0.99737,3.16,9.7,7,W,No,5.99
0.99287,3.1,11,7,W,No,19.44
0.99767,3.19,9.6,6,W,No,8.06
0.98711,3.1,13.9,7,W,No,29.99
0.99714,3.07,9.4,5,W,Yes,5.91
0.99134,3.1,12.5,6,W,No,20.49
0.99767,3.19,9.6,6,W,No,8.06
0.9927,3.19,9.5,5,W,Yes,13.49
0.9948,3.19,9.6,5,W,Yes,8.55
0.9927,3.19,9.5,5,W,Yes,13.49
0.99481,3.18,9.6,5,W,Yes,8.79
0.99825,2.9,8.7,7,W,No,7.3
0.99825,2.9,8.7,7,W,No,7.3
0.99825,2.9,8.7,7,W,No,7.3
0.99825,2.9,8.7,7,W,No,7.3
0.99825,2.9,8.7,7,W,No,7.3
0.99825,2.9,8.7,7,W,No,7.3
0.99192,3.18,10.4,5,W,Yes,14.85
0.99184,3.22,10.7,5,W,Yes,15.01
0.99019,3.17,12,7,W,No,25.1
0.98998,3.19,12.1,7,W,No,23.05
0.98886,3.31,13.1,8,W,No,30.66
0.98998,3.32,12.4,6,W,No,21.01
0.98949,3.24,12.6,7,W,No,25.72
0.99825,2.9,8.7,7,W,No,7.3
0.99009,3.15,12,5,W,Yes,17.45
0.99252,3.27,11.6,6,W,No,16.08
0.99288,2.92,9.3,5,W,Yes,14.52
0.99659,3.06,9.3,6,W,No,6.34
0.99133,3.2,11.1,7,W,No,21.88
0.99324,3.1,10.2,6,W,No,16.54
0.99164,3.23,10.6,6,W,No,17.99
0.99107,3.16,11.3,7,W,No,20.83
0.9986,3.2,9.4,5,W,Yes,5.71
0.99708,3.09,9.3,6,W,No,5.06
0.99163,2.96,11.1,6,W,No,16.9
0.99605,3.13,9.9,6,W,No,9.28
0.99065,3.31,11.8,7,W,No,22.45
0.9903,3.26,12.6,7,W,No,23.06
0.9986,3.2,9.4,5,W,Yes,5.71
0.99236,3.06,10.5,5,W,Yes,15.96
0.98948,3.19,12.3,6,W,No,21.13
0.99045,3.32,11.3,6,W,No,19.22
0.9939,3.07,9.6,5,W,Yes,10.54
0.98985,3.2,12,6,W,No,21.1
0.99138,3.09,11.2,5,W,Yes,16.92
0.99348,3.12,10.2,6,W,No,13.12
0.99066,2.98,12.4,6,W,No,23.67
0.99348,3.12,10.2,6,W,No,13.12
0.98862,2.94,13.4,8,W,No,33.76
0.98865,3.24,12.6,6,W,No,22.03
0.99472,3.18,9.8,5,W,Yes,8.01
0.99792,2.94,9.1,5,W,Yes,7.58
0.99066,2.98,12.4,6,W,No,23.67
0.99035,3.03,12.5,6,W,No,23.55
0.99086,3.05,11.7,6,W,No,20.42
0.99013,3.29,12.9,6,W,No,21.23
0.99266,3.3,10.1,5,W,Yes,14
0.99517,3.06,10.3,6,W,No,9.7
0.99086,3.05,11.7,6,W,No,20.42
0.99666,3.24,10.3,6,W,No,9.67
0.991,3.34,10.8,7,W,No,21.43
0.99068,3.25,11.2,6,W,No,17.58
0.99084,3.29,11.8,6,W,No,19.82
0.9939,3.08,9.8,6,W,No,13.09
0.99624,3.04,10,6,W,No,7.94
0.99602,3.24,8.8,4,W,Yes,9.66
0.9926,3.14,10.1,4,W,Yes,11.47
0.99718,3.05,9.5,5,W,Yes,8.47
0.99718,3.05,9.5,5,W,Yes,8.47
0.99718,3.05,9.5,5,W,Yes,8.47
0.99344,3.07,9.2,4,W,Yes,8.09
0.99184,2.92,12.2,6,W,No,20.47
0.99718,3.05,9.5,5,W,Yes,8.47
0.99033,3.22,11.3,6,W,No,19.86
0.99248,3.26,12.1,6,W,No,14.17
0.99344,3.07,9.2,4,W,Yes,8.09
0.99076,3.51,11.2,4,W,Yes,11.66
0.99092,3.29,12.5,7,W,No,20.1
0.99486,3.31,10.6,5,W,Yes,5.91
0.99464,3.25,10.4,7,W,No,11.7
0.99235,3.44,10.1,7,W,No,17.35
0.99612,3.11,9.9,6,W,No,6.7
0.99202,2.97,11,6,W,No,17.02
0.99261,2.94,10,6,W,No,15.41
0.98964,3.14,12.7,6,W,No,21.77
0.99206,3.07,12.1,6,W,No,14.45
0.9938,3.23,10.4,6,W,No,12.42
0.99204,3.24,10.4,6,W,No,17.26
0.99736,3.14,9.2,5,W,Yes,5.35
0.99736,3.14,9.2,5,W,Yes,5.35
0.99192,3.05,10.5,5,W,Yes,16.01
0.99736,3.14,9.2,5,W,Yes,5.35
0.99002,3.27,11.9,7,W,No,23.67
0.996,3.08,10.1,6,W,No,8.88
0.99237,3.1,11.1,6,W,No,17.58
0.99214,3.13,10.8,7,W,No,19.95
0.99041,3.16,11.8,6,W,No,20.41
0.9982,3.04,9.2,5,W,Yes,6.63
0.99822,3.04,9.2,5,W,Yes,6.83
0.9893,3.07,12.3,6,W,No,21.84
0.99274,3.09,10.1,6,W,No,18.21
0.99105,3.25,11.4,6,W,No,19.45
0.99209,3.19,10.4,6,W,No,17.36
0.99676,3.2,9.8,6,W,No,8.58
0.99251,3.3,9.9,6,W,No,16.2
0.99676,3.2,9.8,6,W,No,8.58
0.99082,3.48,11.2,4,W,Yes,11.57
0.99567,3.15,10.9,5,W,Yes,7.4
0.99416,3.15,9.2,5,W,Yes,9.5
0.99416,3.15,9.2,5,W,Yes,9.5
0.9887,2.96,12,5,W,Yes,18.77
0.98871,2.96,12.1,6,W,No,23.03
0.99248,3.75,12.4,6,W,No,8.74
0.99184,3.22,11.2,6,W,No,15.62
0.98952,3.32,12.7,7,W,No,24.48
0.99267,3.26,12.2,6,W,No,14.55
0.99269,3.26,12.2,6,W,No,14.45
0.98912,3.23,12.2,6,W,No,21.26
0.99184,3.22,11.2,6,W,No,15.62
0.98952,3.32,12.7,7,W,No,24.48
0.9895,3.31,12.7,7,W,No,24.56
0.98999,3.17,12.1,6,W,No,19.4
0.9981,3.11,9.4,5,W,Yes,6.41
0.995,3.07,10.1,6,W,No,9.84
0.99848,3.08,9.4,5,W,Yes,5.14
0.99862,3.22,8.9,6,W,No,5.58
0.99862,3.22,8.9,6,W,No,5.58
0.99862,3.22,8.9,6,W,No,5.58
0.99862,3.22,8.9,6,W,No,5.58
0.98886,3.56,13,7,W,No,23.16
0.99474,3.08,10.3,5,W,Yes,11.22
0.99126,3.07,10.1,4,W,Yes,10.86
0.99691,3.23,10.5,6,W,No,7.7
0.99862,3.22,8.9,6,W,No,5.58
0.99773,3.3,10.1,5,W,Yes,7.5
0.99773,3.3,10.1,5,W,Yes,7.5
0.9928,3.15,11,6,W,No,14.15
0.9928,3.15,11,6,W,No,14.15
0.9928,3.15,11,6,W,No,14.15
0.9928,3.15,11,6,W,No,14.15
0.99288,3.08,10,5,W,Yes,14.63
0.99202,2.88,10.5,6,W,No,17.18
0.99606,2.87,9.7,6,W,No,8.48
0.99773,3.3,10.1,5,W,Yes,7.5
0.99922,3.25,9.4,5,W,Yes,6.24
0.99296,3.17,11.2,6,W,No,15.4
0.99922,3.25,9.4,5,W,Yes,6.24
0.99468,3.1,10.8,5,W,Yes,8.42
0.99922,3.25,9.4,5,W,Yes,6.24
0.99296,3.17,11.2,6,W,No,15.4
0.99388,3.13,11,6,W,No,12.29
0.99315,3.44,12.4,6,W,No,11.43
0.99478,3.1,9.4,6,W,No,11.59
0.99478,3.1,9.4,5,W,Yes,8.66
0.99692,3.01,9.5,5,W,Yes,6.88
0.99616,3.05,10,6,W,No,8.57
0.9902,3.16,12.5,6,W,No,19.53
0.9921,3.39,10.9,6,W,No,17.69
0.99462,3.38,10.5,6,W,No,11.24
0.99476,3.22,10.8,6,W,No,8.62
0.99178,3.38,11,7,W,No,21.18
0.99081,3.33,11.8,6,W,No,19.26
0.99198,3.36,12.6,6,W,No,17.7
0.99545,3.17,10.2,6,W,No,9.51
0.98997,3.12,12,5,W,Yes,17.33
0.9902,3.16,12.5,6,W,No,19.53
0.99089,3.32,11.5,6,W,No,19.18
0.99172,3.2,11.94,7,W,No,18.82
0.9901,3.12,12.89333333,7,W,No,23.53
0.99681,3.13,9.4,5,W,Yes,9.62
0.9893,3,12.2,7,W,No,26.57
0.99172,3.2,11.94,7,W,No,18.82
0.9901,3.12,12.89333333,7,W,No,23.53
0.99527,3.16,9.5,5,W,Yes,7.33
0.99445,3,10.6,6,W,No,9.7
0.99198,3.04,10.5,7,W,No,22.98
0.99085,2.89,11.46666667,6,W,No,21.61
0.99033,3.4,11.4,6,W,No,19.12
0.99538,3.12,9.5,5,W,Yes,7.02
0.99627,3.11,9.2,5,W,Yes,6.49
0.99538,3.12,9.5,5,W,Yes,7.02
0.99433,3.23,10.98,5,W,Yes,7.7
0.9954,3.12,9.4,5,W,Yes,6.96
0.99538,3.12,9.5,5,W,Yes,7.02
0.99627,3.11,9.2,5,W,Yes,6.49
0.99807,2.94,8.8,8,W,No,10.05
0.99807,2.94,8.8,8,W,No,10.05
0.99807,2.94,8.8,8,W,No,10.05
0.99807,2.94,8.8,8,W,No,10.05
0.99807,2.94,8.8,8,W,No,10.05
0.99807,2.94,8.8,8,W,No,10.05
0.99807,2.94,8.8,8,W,No,10.05
0.99232,3.23,10.4,8,W,No,23.76
0.99807,2.94,8.8,8,W,No,10.05
0.99788,3.04,10.03333333,6,W,No,9.1
0.99108,3.44,11.3,6,W,No,18.51
0.99234,3.37,10.4,6,W,No,17.02
0.99288,2.96,9.2,6,W,No,17.45
0.99195,3.11,11.1,6,W,No,18.21
0.99288,2.96,9.2,6,W,No,17.45
0.99121,3.03,11.3,7,W,No,23.51
0.99839,2.98,9.1,6,W,No,5.12
0.99738,2.96,9.4,5,W,Yes,5.48
0.98963,2.82,13.2,6,W,No,22.39
0.98946,3.22,12.7,6,W,No,21.16
0.99178,3.18,10.7,5,W,Yes,15.22
0.99136,3.11,11.43333333,6,W,No,20.66
0.99323,3.27,11.1,6,W,No,12.97
0.98946,3.22,12.7,6,W,No,21.16
0.99313,3.25,10.53333333,5,W,Yes,10.61
0.9912,3.31,11.6,6,W,No,17.43
0.99504,3.18,9.533333333,5,W,Yes,7.49
0.99461,3.17,9.8,6,W,No,12.75
0.99178,3.18,10.7,5,W,Yes,15.22
0.99008,3.22,12,6,W,No,20.86
0.98959,3.12,12.8,6,W,No,21.72
0.99663,3.14,9.5,5,W,Yes,8.93
0.99334,2.99,10.93333333,6,W,No,12.29
0.99561,2.86,9.1,5,W,Yes,5.81
0.98959,3.26,12.6,6,W,No,19.99
0.99663,3.14,9.5,5,W,Yes,8.93
0.99418,2.98,10.9,6,W,No,10.5
0.99334,2.99,10.93333333,6,W,No,12.29
0.9937,3.02,9.6,5,W,Yes,11.39
0.99372,3.18,9.3,5,W,Yes,11.92
0.99157,3.05,11.36666667,6,W,No,18.86
0.98918,3.14,12.5,6,W,No,22.19
0.9932,3.16,9.5,5,W,Yes,12.93
0.99235,3.22,11,6,W,No,15.7
0.99373,3.02,9.4,5,W,Yes,10.56
0.9914,3.21,11.33333333,6,W,No,18.58
0.99494,2.94,8.8,5,W,Yes,8.37
0.99373,3.02,9.4,5,W,Yes,10.56
0.99332,3.31,11.06666667,6,W,No,12.76
0.99198,3.22,12.2,6,W,No,17.73
0.99142,3.2,11,6,W,No,18.93
0.9914,3.21,11.33333333,6,W,No,18.58
0.99542,3.23,9.5,5,W,Yes,6.51
0.99542,3.23,9.5,5,W,Yes,6.51
0.9924,3.28,11,6,W,No,15.12
0.99112,3.11,11.2,6,W,No,20.41
0.99534,3.08,9.3,6,W,No,11.02
0.99338,3.05,10.8,4,W,Yes,9.66
0.99804,3.14,9.2,5,W,Yes,6.15
0.99899,3.25,9.4,5,W,Yes,6.04
0.99804,3.14,9.2,5,W,Yes,6.15
0.99724,3.25,10.5,6,W,No,7.33
0.99526,3.26,10.8,6,W,No,7.18
0.99676,3.1,9.4,5,W,Yes,7.86
0.99699,3.11,9.8,5,W,Yes,8.96
0.99699,3.11,9.8,5,W,Yes,8.96
0.99699,3.11,9.8,5,W,Yes,8.96
0.99676,3.1,9.4,5,W,Yes,7.86
0.99699,3.11,9.8,5,W,Yes,8.96
0.99461,3.02,12.1,6,W,No,10.44
0.99116,3.17,12.3,6,W,No,18.08
0.99362,3.19,9.733333333,5,W,Yes,9.06
0.99512,3.21,9.4,5,W,Yes,6.74
0.99512,3.21,9.4,5,W,Yes,6.74
0.9895,3.17,12.8,7,W,No,24.96
0.99043,2.92,11.05,6,W,No,19.91
0.99512,3.21,9.4,5,W,Yes,6.74
0.9895,3.17,12.8,7,W,No,24.96
0.99391,3.11,9.733333333,5,W,Yes,9.35
0.98963,3.23,13.1,7,W,No,23.49
0.99335,3.04,11.5,7,W,No,16.08
0.98963,3.23,13.1,7,W,No,23.49
0.99335,3.04,11.5,7,W,No,16.08
0.99824,3.08,9.1,5,W,Yes,6.23
0.99391,3.11,9.75,5,W,Yes,9.38
0.9917,3.19,10.5,6,W,No,17.55
0.99906,3.08,8.8,6,W,No,5.16
0.99906,3.08,8.8,6,W,No,5.16
0.99906,3.08,8.8,6,W,No,5.16
0.99906,3.08,8.8,6,W,No,5.16
0.9917,3.19,10.5,6,W,No,17.55
0.9917,3.19,10.5,6,W,No,17.55
0.99906,3.08,8.8,6,W,No,5.16
0.99415,3.22,9.9,6,W,No,11.85
0.99418,3.22,9.9,6,W,No,11.95
0.99611,3.11,9.9,5,W,Yes,8.62
0.99124,3.2,12.2,6,W,No,17.88
0.99179,3.27,10.8,6,W,No,17.02
0.99886,2.96,8.7,5,W,Yes,6.1
0.98924,3.21,13.2,6,W,No,21.87
0.99045,3.15,12.7,6,W,No,18.79
0.9969,3.21,9.4,5,W,Yes,8.74
0.99196,3.25,11.2,6,W,No,18.98
0.99339,3.24,11.33333333,6,W,No,11.84
0.99224,3.36,11.9,6,W,No,16.75
0.99339,3.24,11.35,6,W,No,11.87
0.99184,3.22,10.5,5,W,Yes,14.9
0.99428,3.09,9.8,5,W,Yes,9.96
0.99834,3.06,9.1,5,W,Yes,6.53
0.98918,3.16,12.4,6,W,No,22.34
0.99834,3.06,9.1,5,W,Yes,6.53
0.99428,3.09,9.8,5,W,Yes,9.96
0.99241,3.39,11.3,6,W,No,12.2
0.99241,3.39,11.3,6,W,No,12.2
0.98816,3.48,13.1,6,W,No,19.79
0.98916,3.04,12.5,6,W,No,21.77
0.99329,3.18,10.3,5,W,Yes,13.69
0.99535,3.23,10.7,6,W,No,7.08
0.99552,3.05,10.4,6,W,No,8.26
0.99514,3.22,9.5,5,W,Yes,7.05
0.99304,3.24,9.8,5,W,Yes,12.32
0.98916,3.04,12.5,6,W,No,21.77
0.9984,3,9.4,6,W,No,6.5
0.99911,3.14,9,5,W,Yes,9.97
0.99911,3.14,9,5,W,Yes,9.97
0.99911,3.14,9,5,W,Yes,9.97
0.98952,3.24,13,7,W,No,25.39
0.99403,3.27,9.9,5,W,Yes,8.74
0.9984,3,9.4,6,W,No,6.5
0.99312,3.27,10.6,6,W,No,17.05
0.98968,3.23,13.4,6,W,No,22.09
0.98946,3.12,12.5,6,W,No,22.34
0.9981,3.11,9.3,5,W,Yes,5.45
0.9981,3.11,9.3,5,W,Yes,5.45
0.99306,3.36,11,5,W,Yes,12.27
0.99378,3.2,10.3,5,W,Yes,9.49
0.99036,3.24,11.3,6,W,No,19.73
0.99094,3.03,10.9,6,W,No,19.48
0.9908,3.76,11.3,6,W,No,17.03
0.9899,3.36,12.1,6,W,No,20.51
0.99173,3.18,11.1,5,W,Yes,16.05
0.99356,3.11,9.8,5,W,Yes,14.16
0.99571,3.2,10.1,6,W,No,9.14
0.98945,3.26,12.4,6,W,No,20.92
0.98865,3.11,12.7,6,W,No,23.2
0.99514,3.14,9.6,5,W,Yes,7.39
0.99514,3.14,9.6,5,W,Yes,7.39
0.9943,3.24,9.1,5,W,Yes,9.54
0.99636,3.1,12.8,5,W,Yes,6.95
0.99514,3.14,9.6,5,W,Yes,7.39
0.98987,3.18,12.4,6,W,No,19.9
0.99288,3.23,9.55,4,W,Yes,10.63
0.9943,3.24,9.1,5,W,Yes,9.54
0.99064,3.29,12.5,6,W,No,20.8
0.99394,3.16,9.9,6,W,No,11
0.99175,3.47,11.2,6,W,No,18.47
0.98926,3.13,13,6,W,No,22.02
0.98926,3.13,13,6,W,No,22.02
0.99057,3.2,11.7,6,W,No,18.44
0.98898,2.97,13.1,6,W,No,22.26
0.9932,3.08,12,6,W,No,13.68
0.9972,3.36,10.55,6,W,No,8.34
0.9902,3.04,11.45,6,W,No,21.5
0.9988,3.18,10.2,6,W,No,8.15
0.9902,3.04,11.45,6,W,No,21.5
0.9958,3.1,9.3,5,W,Yes,6.9
0.9935,3.09,10.8,5,W,Yes,11.28
0.9925,3.27,12.2,6,W,No,14.69
0.992,3.2,11,6,W,No,18.23
0.9986,3.35,10.4,6,W,No,7.33
0.9914,3.14,11.4,6,W,No,19.48
0.9909,3.26,14.05,7,W,No,21.77
